,tweet_date,tweet_id,text,user_id,username,userLocation,followersCount,friendsCount,statusesCount,favouriteCount,verified
7859,Thu Dec 13 02:55:23 +0000 2018,1073048711180148736,RT @AndruEdwards: Our #AppleWatch Series 4 @Nike+ Edition #giveaway is live! Go get it! https://t.co/2FTxDw2UkX 🙌⌚️ https://t.co/OJ5Txzi68P,3266953004,Kirtesh Upadhayay,"Jhunjhunu,Rajasthan, India",7,200,847,186,False
7860,Thu Dec 13 02:55:24 +0000 2018,1073048712597962754,N i k e,383514305,discípulo,,390,549,40926,5400,False
7861,Thu Dec 13 02:55:25 +0000 2018,1073048717018783745,Por isso prefiro nike @PedroSouzaa77  kkkk,3387600615,2A 😜💸,,102,161,76,166,False
7862,Thu Dec 13 02:55:25 +0000 2018,1073048719900184577,RT @OutfitGirI: these Nike’s are perfect 💕✔️ https://t.co/DOqldauauF,1649633971,MEDICAL VIDEOS,,907224,267,7856,196,False
7863,Thu Dec 13 02:55:26 +0000 2018,1073048723901505541,"Nike Air Max 1 Crape Sole ‘Wheat Gold’
Price: $150
Release Date: 12-13-2018
Style Code: CD7861-700
Color: Wheat Gol… https://t.co/1w5fJ4aPrW",701432978296147968,YeezySniffer,"Los Angeles, CA",116865,194919,19542,3673,False
7864,Thu Dec 13 02:55:29 +0000 2018,1073048734013902848,Why does Miami always have the iciest fuckin jerseys? 🔥,478236400,Nate Maxwell,"Ogden, Utah",243,189,12301,8760,False
7865,Thu Dec 13 02:55:29 +0000 2018,1073048735435886592,Nike Air Jordan 1 Retro High Origin Story Spider man Size 9 Foot Locker https://t.co/Y23ciFK6ZX,855163685169266688,Griffin,US,96,1,617486,13,False
7866,Thu Dec 13 02:55:30 +0000 2018,1073048740863377409,hoje de noite eu ainda sai com uma blusa que é tão grande que daria vestido e aqueles shorts preto da nike falsific… https://t.co/GXpRcJFMN7,859086781475696645,matt; Endgame,exame hunter,848,632,9945,5551,False
7867,Thu Dec 13 02:55:32 +0000 2018,1073048746638893056,@mcmavitcp3 Ela com uma bermudinha jeans e Nike pretao no pé vai ficar mídia,775402728491249664,D’Brito,Dg ✝️ Macumbinha ✝️ Léo ✝️ ,464,266,20349,2552,False
7868,Thu Dec 13 02:55:33 +0000 2018,1073048754331226113,RT @LaInca_: El problema con el macrismo y el feminismo es que la modificación de la situación actual se hace con más inversión estatal y m…,2518803828,Leito,,228,587,2391,2229,False
7869,Thu Dec 13 02:55:34 +0000 2018,1073048755400785920,RT @brkicks: .@KyrieIrving will wear the player exclusive Nike Kyrie 5 “Neon Blends” tonight against the Wizards. https://t.co/sKXv4JyLZA,2659541071,Mansa Musa 🥀,Troy University,937,905,9179,3014,False
7870,Thu Dec 13 02:55:39 +0000 2018,1073048778826006530,Sorry that Jordans are my preference beloved,54689831,KING KEV,Uptown,3207,2474,220293,19942,False
7871,Thu Dec 13 02:55:43 +0000 2018,1073048795238359040,"RT @ubiqlife: 1. *Retweet*
2. Click Link
3. Fill out every field! 
4. Wait for email 😎

Nike Fear of God 1 “Black”
Link: https://t.co/QzJcZ…",1069709724,Joakim Noah,,362,823,2192,2716,False
7872,Thu Dec 13 02:55:43 +0000 2018,1073048795556892674,RT @fullress: 【オフィシャルイメージ】ナイキ ジョーダン レガシー 312 “セイル/デザートカモ/インフラレッド 23” (NIKE JORDAN LEGACY 312 “Sail//Deserrt Camo/Infrared 23”) [AV3922-126]…,713005138537910273,ｙακu z α i,,376,378,2041,3078,False
7873,Thu Dec 13 02:55:43 +0000 2018,1073048796194582530,"@caamano_william Amigo también creo que a sabiendas de esta pelota Nike pesa menos , no sé práctico los penales . Increíble",283805587,junior,Barranquilla -colombia- ,144,1382,7801,2409,False
7874,Thu Dec 13 02:55:44 +0000 2018,1073048799654920194,"RT @cocoadiosa: so not only has hobi gotten rid of the snow app for good, he also wore nike air jordan’s that was made for black history mo…",743591271172759552,슙국☁️,United States,290,901,15039,49460,False
7875,Thu Dec 13 02:55:48 +0000 2018,1073048815093968897,RT @brkicks: .@KyrieIrving will wear the player exclusive Nike Kyrie 5 “Neon Blends” tonight against the Wizards. https://t.co/sKXv4JyLZA,346362891,Corbin,,1298,564,13019,18214,False
7876,Thu Dec 13 02:55:49 +0000 2018,1073048818852265984,Jordan 1 Retro High Off-White Chicago Size 10 Nike https://t.co/Krp1Eatg0G,3027662932,Mark,Bakersville,580,9,2282396,21,False
7877,Thu Dec 13 02:55:49 +0000 2018,1073048819867238402,RT @gxmesgu: trate sua mina como vc trata seu tênis da nike,709501032838139904,Celis 🌼,"São Paulo, Brasil",160,343,1730,15970,False
7878,Thu Dec 13 02:55:49 +0000 2018,1073048820144107520,RT @313doe: Me as soon as I throw the Nike Tech on https://t.co/cnRcozyclL,160072509,Subzero,,337,470,44742,3302,False
7879,Thu Dec 13 02:55:49 +0000 2018,1073048821347872769,Me mando mensaje mi madrina y me dijo que si rindo todas ME REGALA LA MOCHILA DE JUANITA JO Y LAS NIKE AIR MAX 97 j… https://t.co/abE3M5VjGc,921769778565480450,👸🏻,Ciudad Autónoma de Buenos Aire,99,339,11224,1664,False
7880,Thu Dec 13 02:55:51 +0000 2018,1073048826372448256,ナムさんのやつ、UNDERCOVERだったのね。,967565424878436352,yu@yk1747zz…,,8,55,383,10043,False
7881,Thu Dec 13 02:55:51 +0000 2018,1073048827513397248,@Blanc0black @thatlovelycat Honestly it’s like those Jerusalem 7’s Nike put out in 30AD,431862635,Ash Coursona,"Portland, OR",208,424,3824,4357,False
7882,Thu Dec 13 02:55:53 +0000 2018,1073048834882838528,"RT @ubiqlife: 1. *Retweet*
2. Click Link
3. Fill out every field! 
4. Wait for email 😎

Nike Fear of God 1 “Black”
Link: https://t.co/QzJcZ…",767923945,Sand the Blitz,Somewhere in my Universe...,102,170,174,4965,False
7883,Thu Dec 13 02:55:53 +0000 2018,1073048835834822656,Check out what I just added to my closet on Poshmark: Nike Air Jordan Eclipse Chukka Basketball Shoe 10.… https://t.co/RuIAn3232g,788939385320382464,Roxene pugh,,0,57,821,0,False
7884,Thu Dec 13 02:55:53 +0000 2018,1073048837764341760,RT @kleinman_anna: DM me for my private pics and vids😊like and retweet for more #tits #cock #bbc #cumtribute #nude #paypig #dm #horny #teen…,1071951504825819138,dallas,,3,32,37,22,False
7885,Thu Dec 13 02:55:57 +0000 2018,1073048852532510720,"Alguien. 
Quien sea.
Porfa.",913720376,Julián.,Guatemala.,190,246,720,1596,False
7886,Thu Dec 13 02:55:59 +0000 2018,1073048860216324097,Check out this YouTube giveaway and enter for a chance to win a the new #AppleWatch Series 4 @Nike Edition!… https://t.co/U5WPKKVCPd,3266953004,Kirtesh Upadhayay,"Jhunjhunu,Rajasthan, India",7,200,848,186,False
7887,Thu Dec 13 02:56:00 +0000 2018,1073048863798427648,"To get BNB NIKE - One of the best NIKE sneaker bots

Go to https://t.co/gm68yI8M1n

KAWS, AIR JORDAN, SNKRS, OVO… https://t.co/abGLAeKWH7",790516302477660160,SNEAKER BOTS MARKET,,2437,4684,3,188,False
7888,Thu Dec 13 02:56:01 +0000 2018,1073048871146799104,RT @BasketArgentina: Nike presentó las nuevas camisetas Earned Edition que la utilizaran aquellos 16 equipos que la temporada pasada lograr…,299892904,Imanol Ayala,"Mar del Plata, Argentina",414,78,75201,20419,False
7889,Thu Dec 13 02:56:02 +0000 2018,1073048875462742016,"RT @SuperNikeNando: I reached 1,000,000 total plays on @audiomack. Just another dope ass accomplishment I'm grateful for. 🤘🏾

If you haven'…",767577246307487745,Khaled,"Washington, DC",29,70,1612,1237,False
7890,Thu Dec 13 02:56:02 +0000 2018,1073048875685036032,Estuve a punto de comprar unos nike dignos de un autentico malandro y ahora me arrepiento de no haberlo hecho,613188136,Fernanda,Veracruz,383,192,20117,3754,False
7891,Thu Dec 13 02:56:02 +0000 2018,1073048875554942976,"RT @sikinzerotenbai: 🎁🎅クリスマスプレゼント企画🎅🎁
・ADIDAS YEEZY BOOST 350 V2 “SESAME” 27cm
・NIKE AIR FORCE 1 HI VIP BLACK “VELOUR” 24.5cm ×2個
計３つです！

応…",1071401708448755712,つばさ,,17,118,22,13,False
7892,Thu Dec 13 02:56:05 +0000 2018,1073048886053298176,@Just4Kicks212 I wanted the pink pair so bad I was 11 when these came out. And there was a nike pop up store that h… https://t.co/DElUinOkbz,45766716,Allen James,"ÜT: 45.514015,-122.896987",100,427,2737,127,False
7893,Thu Dec 13 02:56:05 +0000 2018,1073048886330064896,Our Queen Gayle during her daily exercise. #QueenGayle #DailyExercise #GayleDefenders #Nike #NikePH https://t.co/Q0rKGrz8W0,1014863606934990848,#StanGayle,"Batangas City, Calabarzon",31,1,13,4,False
7894,Thu Dec 13 02:56:06 +0000 2018,1073048891287855105,Check out Odell Beckham Jr New York Giants Nike On Field Blue Game Jersey~Boy's X-Large XL #Nike… https://t.co/5z7kRau4uX,752175920685932544,Steven Frank,"Hanover, MA",293,297,11940,313,False
7895,Thu Dec 13 02:56:07 +0000 2018,1073048894576189441,RT @313doe: Me as soon as I throw the Nike Tech on https://t.co/cnRcozyclL,744037893497290753,cre p,Isla de moody putas,914,758,17134,51107,False
7896,Thu Dec 13 02:56:09 +0000 2018,1073048904567005185,Jordan 1 Retro High Off-White Chicago Size 10 Nike https://t.co/5GyaI8u27u,3350996075,Inspire Inside IX,"St Peters, MO",259,0,480934,294,False
7897,Thu Dec 13 02:56:14 +0000 2018,1073048925584674816,"RT @innovasport: ¡Participa por tu pase para apoyar al Club #América en el partido de ida de la Gran Final!

1.- Dale RT a este tuit

2.- M…",94392385,Innovasport,,252723,494,43879,17768,True
7898,Thu Dec 13 02:56:15 +0000 2018,1073048929518837760,"RT @tclicK_: US/UK ""Fear of God x Nike"" proxies now available! 

https://t.co/JDUMWa1ufS

5 people will each receive 20 free proxies!

RT +…",1040540858079014912,Dustincops,,31,368,1079,1057,False
7899,Thu Dec 13 02:56:16 +0000 2018,1073048933876801536,"RT @NBAspain: 🔥 NIKE x NBA EARNED EDITION JERSEYS 🔥

¿Favorita? 🤔

👇¡Dentro hilo! https://t.co/KdJx5VZRSJ",2760844221,Zack,The Death Star,1214,1657,54080,41721,False
7900,Thu Dec 13 02:56:19 +0000 2018,1073048944505171969,"RT @NBAUK: 🔥 NIKE x NBA EARNED EDITION JERSEYS 🔥

Which is your favourite? 🤔

The 16 teams from the 2017-18 playoffs will add new uniforms…",197274160,Jose Rodriguez,,27,66,519,410,False
7901,Thu Dec 13 02:56:21 +0000 2018,1073048955506868231,RT @Maurotorl: If i see a girl rocking these I’m slide tackling her https://t.co/DVjtFVWkDi,4676516077,lil teardrops,,157,333,8630,18063,False
7902,Thu Dec 13 02:56:23 +0000 2018,1073048961974333440,"RT @warriors: Town Gold

Introducing the Nike NBA Earned Edition Jersey https://t.co/kyw2I5PmVL",860167720578326528,Rohan Thapa,Kurseong,34,17,273,322,False
7903,Thu Dec 13 02:56:23 +0000 2018,1073048963580903424,@reallyhalalfood @Nike I cried when I didn’t get them in 2011,1679436396,AR,"Boston, MA",904,761,25154,79240,False
7904,Thu Dec 13 02:56:26 +0000 2018,1073048974502678528,RT @fullress: 【プレゼント 各1名】ナイキ エア ジョーダン/アディダス オリジナルス イージーブースト (NIKE AIR JORDAN/adidas Originals YEEZY BOOST) https://t.co/bduAKpygPr https://…,230620604,FUCK,NIIGATA,117,184,1794,612,False
7905,Thu Dec 13 02:56:29 +0000 2018,1073048988620713984,"RT @fullress: 応募受付は、12/12 14:00 ～ 12/16 21:00まで！

【プレゼント 各1名】ナイキ エア ジョーダン/アディダス オリジナルス イージーブースト (NIKE AIR JORDAN/adidas Originals YEEZY BOO…",230620604,FUCK,NIIGATA,117,184,1795,612,False
7906,Thu Dec 13 02:56:30 +0000 2018,1073048990848114689,RT @OfcNiike: Nike Força aérea https://t.co/iSRzpayO3b,2908633101,$ander,VDA,2433,1605,63612,28469,False
7907,Thu Dec 13 02:56:31 +0000 2018,1073048996988493824,"RT @HYPEBEAST: .@Nike dressed up the classic #AirMax95 just in time for your #NYE festivities.
https://t.co/G7uV78r4TQ",584523164,🖤✖️🔪,Siberia,105,273,11949,5019,False
7908,Thu Dec 13 02:56:32 +0000 2018,1073048998502653952,RT @fuckboitj: it’s 2019 no more nike huaraches,1012975228736204801,♡ ♡ ♡ lilcoochievert ♡ ♡ ♡,$outhbank,687,678,21829,8761,False
7909,Thu Dec 13 02:56:33 +0000 2018,1073049003732942848,"2018加油
#workout #fitness #gym #nikerunclub #nike #nikerunning #running #runner #run @ 河北石家庄-勒泰中心 https://t.co/GiuVSwRbFj",115311224,Jnotalk,,108,2422,2380,25,False
7910,Thu Dec 13 02:56:33 +0000 2018,1073049005259718656,RT @OutfitGirI: these Nike’s are perfect 💕✔️ https://t.co/DOqldauauF,1322319715,Unrevealed Secrets,New York ,1025803,172,14975,1779,False
7911,Thu Dec 13 02:56:35 +0000 2018,1073049013514055681,"RT @BR_NBA: Nike x NBA announce new ""Earned"" edition uniforms for all 16 teams who made the 2018 Playoffs https://t.co/VphtMzPCgg",2892806338,Clayton Johnathan S,,68,982,6664,9559,False
7912,Thu Dec 13 02:56:35 +0000 2018,1073049014398930944,RT @fka_nerdferg: Ok so which one is you?! https://t.co/Tsjad6P6Im,202572365,Bella 💖,MNL,689,563,56296,54900,False
7913,Thu Dec 13 02:56:39 +0000 2018,1073049027921526785,- Ayoo 😂😂😂😭😩,2596949913,Shanae.🌻✨,"New Orleans, LA",883,584,15791,381,False
7914,Thu Dec 13 02:56:45 +0000 2018,1073049052865028098,"@jeffburgin15 This trend is gonna keep growing across all sports. Tradition of having home, away and third is gone.… https://t.co/UuMIeNldC5",148818755,Ricky Bowry,London,249,278,1813,73,False
7915,Thu Dec 13 02:56:45 +0000 2018,1073049054265761798,RT @313doe: Me as soon as I throw the Nike Tech on https://t.co/cnRcozyclL,548311133,palomita 💫,Raves,898,1139,115656,15753,False
7916,Thu Dec 13 02:56:48 +0000 2018,1073049066332778496,"RT @UNKNWNmiami: Due to the high demand and limited availability, we will be hosting an online raffle for the release of the Nike Air Fear…",479833675,Alexander Rivera,Dreamville,151,204,1480,9953,False
7917,Thu Dec 13 02:56:49 +0000 2018,1073049071588425728,Jordan 1 Retro High Off-White Chicago Size 10 Nike https://t.co/h7mHU2CqEM,857166632447336448,Shoes Is Crazy!!,US,196,0,595248,0,False
7918,Thu Dec 13 02:56:50 +0000 2018,1073049076332150784,RT @AndruEdwards: Our #AppleWatch Series 4 @Nike+ Edition #giveaway is live! Go get it! https://t.co/2FTxDw2UkX 🙌⌚️ https://t.co/OJ5Txzi68P,429759067,Sajan Khan,,111,289,2650,4149,False
7919,Thu Dec 13 02:56:51 +0000 2018,1073049079079350273,Nike Air Rejuven8 Mule 3 Summer Sandals Slippers Current... - https://t.co/874QtGta2p Ad https://t.co/sWTM588vI6,1031976091,:),Australia,893,1451,65638,0,False
7920,Thu Dec 13 02:56:54 +0000 2018,1073049090466795520,"RT @J23app: Off-White x Nike AF1 re-issue December 19th includes Preschool and Toddler/Crib sizes

Details -&gt; https://t.co/PVHhq7GUFh https…",1046963605399162880,R1johan,,12,28,192,345,False
7921,Thu Dec 13 02:56:57 +0000 2018,1073049104341704705,"RT @dropssupreme: ENTER IN A NEW FREE GIVEAWAY 🔥

➡️ follow @solezeroio + @dropssupreme 
➡️ RETWEET + LIKE this post

To try to win a free…",739249827477917696,𝖍𝖇𝖆,,295,54,8355,18775,False
7922,Thu Dec 13 02:56:57 +0000 2018,1073049106271100930,"RT @BR_NBA: Nike x NBA announce new ""Earned"" edition uniforms for all 16 teams who made the 2018 Playoffs https://t.co/VphtMzPCgg",823534778863517696,Fresh cut Kyrie 🍀(17-10)🍀,,300,616,8691,43506,False
7923,Thu Dec 13 02:56:59 +0000 2018,1073049112961056768,"RT @JulioRodrigoBol: @The_Patriotsv Wow un BMW, y los Zapatos son Nike, Adidas,Convers o que pedo. 😂😂😂 Atajo de Hipocritas.",1921014794,CARLOS CALLEJA 🇸🇻 #PRESIDENTE 🇸🇻,EL SALVADOR ,4095,1759,1030471,1295,False
7924,Thu Dec 13 02:57:00 +0000 2018,1073049116165455872,"RT @BR_NBA: Nike x NBA announce new ""Earned"" edition uniforms for all 16 teams who made the 2018 Playoffs https://t.co/VphtMzPCgg",3249789017,Donovan Givens,Somwhere working inc.,851,2148,9752,11541,False
7925,Thu Dec 13 02:57:01 +0000 2018,1073049120867262464,RT @nicekicks: .@nike cooked up a special Kyrie 5 PE for @kyrieirving tonight 🍭 https://t.co/dy0dJgq7IG,612074738,Christian Siméon🇭🇹,Haiti,2716,3719,125983,106493,False
7926,Thu Dec 13 02:57:03 +0000 2018,1073049127812980738,RT @GerreRodrigues: Nike é uma marca muito foda amo essa porra ❤ !!!!!!!!!!!!!!!!,1001500319552036865,😠,caxias city...,213,269,938,1117,False
7927,Thu Dec 13 02:57:03 +0000 2018,1073049128307965954,"RT @aleecarranzag2: Nike Roshe
Me gustaría saber quién fue propagó esta moda
Son súper comodas eso sí
Si llevabas unas roshe eras la putisi…",1046494331287326721,Ainara 🍍,"Río Negro, Argentina",45,141,376,536,False
7928,Thu Dec 13 02:57:03 +0000 2018,1073049131818508288,@Richmond_Lee I watched a video by Plauge of gripes who also criticised his design mainly the arms and eyes. When a… https://t.co/hMAmnUL5ML,2413628059,SurAuvers,,230,4996,44591,118689,False
7929,Thu Dec 13 02:57:07 +0000 2018,1073049147878432768,"Through the spirit of sport. #Nike Air Fear of God 1
Launching 12/15, Select House Of Hoops Only… https://t.co/ZMuQYNB9Nu",819521104620371970,Adidas Ultra Boost,,40051,33580,8417,1993,False
7930,Thu Dec 13 02:57:09 +0000 2018,1073049154090348544,Misplaced Checks Air Force One AF1 Nike Shoe Surgeon Rare John Geiger Deadstock https://t.co/M0GSqboYkq,3105121034,Flyin,Online!,540,2,1400106,3,False
7931,Thu Dec 13 02:57:10 +0000 2018,1073049157277896704,"RT @Kiyo_mine: แกร๊!!!!! Nike X PlayStation !!!! 
ฮรอลลลล สวย! อยากดั๊ยยยย 😩 https://t.co/zotmIH9v2O",81534348,霆峰 หลงเข้าลัทธิมาร,Thailand,679,191,43261,18113,False
7932,Thu Dec 13 02:57:12 +0000 2018,1073049165821825024,"Vou lá no feirão das malhas sábado com os muluque, comprar umas roupinhas... Nike n vai ser esse ano que vou gastar dinheiro com vc...",2922992117,du corte,,381,640,4958,966,False
7933,Thu Dec 13 02:57:12 +0000 2018,1073049169290391553,Check out this YouTube giveaway and enter for a chance to win a the new #AppleWatch Series 4 @Nike Edition!… https://t.co/dBklNVzPMf,360453099,Rene Barba,"California, USA",101,349,6957,6072,False
7934,Thu Dec 13 02:57:18 +0000 2018,1073049192568885248,I want those socks tbh,93140117,Declan Harp,D[M]V ➡️ Florida ,885,291,112135,19194,False
7935,Thu Dec 13 02:57:19 +0000 2018,1073049198382202880,RT @LaInca_: El problema con el macrismo y el feminismo es que la modificación de la situación actual se hace con más inversión estatal y m…,957769597024899075,ani. 🌷,cabeswater,303,276,30536,9789,False
7936,Thu Dec 13 02:57:20 +0000 2018,1073049202244997125,"ABC-MART TVCM
「 NIKE AIR MAX 想いをカタチに。」
♪ TWICE / Wake Me Up https://t.co/EPcpvCPof1",1059036851191730176,奈美＠twice垢,,155,303,88,0,False
7937,Thu Dec 13 02:57:22 +0000 2018,1073049210071719936,"RT @innovasport: ¡Participa por tu pase para apoyar al Club #América en el partido de ida de la Gran Final!

1.- Dale RT a este tuit

2.- M…",766609984561958912,!Emi Aranda,"Nezahualcóyotl, México",47,690,2040,1002,False
7938,Thu Dec 13 02:57:24 +0000 2018,1073049218200174594,"RT @ubiqlife: 1. *Retweet*
2. Click Link
3. Fill out every field! 
4. Wait for email 😎

Nike Fear of God 1 “Black”
Link: https://t.co/QzJcZ…",258590860,NewMentality,"Utah, USA",108,110,1164,2008,False
7939,Thu Dec 13 02:57:29 +0000 2018,1073049239033401344,"Nike DUNK High TRD QS SB ""REESE FORBES DENIM"" Mid Navy/Mid Navy 881758-441 Sz10 https://t.co/2wv625HkcQ",3219433627,Kyle,,156,0,1866177,3,False
7940,Thu Dec 13 02:57:32 +0000 2018,1073049249661767680,"RT @glittapromoykt: РОЗЫГРЫШ!

Проходка+ТИШКА Nike x Ziq&amp;Yoni c колекции «Мировой» от наших друзей STANDOUT (https://t.co/vFDXPbBSaY)

Усло…",919866872199249921,nesquik__,"Якутск, Россия",30,30,20,128,False
7941,Thu Dec 13 02:57:33 +0000 2018,1073049257068904448,He añadido un vídeo a una lista de reproducción de @YouTube (https://t.co/aQpoWhCVg6 - Request Dance Cree | Nike Battle Forcé 2018,749081085368102912,Nicki Castro,los mochis sinaloa,47,79,451,674,False
7942,Thu Dec 13 02:57:35 +0000 2018,1073049263763058695,amém nike,1043539081043607553,Bia Santana,,79,77,381,268,False
7943,Thu Dec 13 02:57:37 +0000 2018,1073049272998944775,"RT @ubiqlife: 1. *Retweet*
2. Click Link
3. Fill out every field! 
4. Wait for email 😎

Nike Fear of God 1 “Black”
Link: https://t.co/QzJcZ…",3082104845,yorkie123,,8,34,265,122,False
7944,Thu Dec 13 02:57:37 +0000 2018,1073049273086947328,"RT @cocoadiosa: so not only has hobi gotten rid of the snow app for good, he also wore nike air jordan’s that was made for black history mo…",910527122447503360,courtney❣️ | aus 📌,Jungkook’s Neck Mole,787,575,19205,23289,False
7945,Thu Dec 13 02:57:38 +0000 2018,1073049276073304064,RT @LaInca_: El problema con el macrismo y el feminismo es que la modificación de la situación actual se hace con más inversión estatal y m…,2314852895,💚💞Cris💞💚,,58,527,3172,35735,False
7946,Thu Dec 13 02:57:38 +0000 2018,1073049275918094336,Ohh ok. Yea I agree now them new ones out are garbage,98089234,Rack$...,,1247,833,107996,4000,False
7947,Thu Dec 13 02:57:39 +0000 2018,1073049280997257217,RT @OutfitGirI: these Nike’s are perfect 💕✔️ https://t.co/DOqldauauF,2755120345,Cid,,142,114,10860,3196,False
7948,Thu Dec 13 02:57:41 +0000 2018,1073049287167115269,"RT @kicksotd_jp: 📷詳細画像を追加しました！

ナイキ エアジョーダン 1 レトロ ハイ OG “NEUTRAL GREY”
#nike #AirJordan #airjordan1 #KOTD https://t.co/rAkEy27u4U",4218107194,たつき🦊,"Atlanta, GA",351,397,3020,5188,False
7949,Thu Dec 13 02:57:44 +0000 2018,1073049303516676096,"RT @ubiqlife: 1. *Retweet*
2. Click Link
3. Fill out every field! 
4. Wait for email 😎

Nike Fear of God 1 “Black”
Link: https://t.co/QzJcZ…",3369847335,iriz argana,,1,8,3,8,False
7950,Thu Dec 13 02:57:46 +0000 2018,1073049310101692416,RT @quartel24: melhor a gente ir com calma... mas os nossos pivetes vão usar nike ou adidas?,2887155388,Fabi🌈,"Manaus, Brasil",636,543,10159,12812,False
7951,Thu Dec 13 02:57:48 +0000 2018,1073049320184791040,"RT @cocoadiosa: so not only has hobi gotten rid of the snow app for good, he also wore nike air jordan’s that was made for black history mo…",912580909869752320,Nana¤Euphoria,"BTS, ARMY",431,315,4334,98355,False
7952,Thu Dec 13 02:57:48 +0000 2018,1073049320511856640,I really wore dress slacks with a pair of Nike cortez today lol some g shit,1640805030,ANW,"PHX, AZ",464,281,3120,3969,False
7953,Thu Dec 13 02:57:49 +0000 2018,1073049320948228099,"RT @BR_NBA: Nike x NBA announce new ""Earned"" edition uniforms for all 16 teams who made the 2018 Playoffs https://t.co/VphtMzPCgg",240782821,Allen Ellis,"Abbeville, SC / Taylors, SC",1145,1949,37145,28123,False
7954,Thu Dec 13 02:57:52 +0000 2018,1073049336551010304,"RT @FatKidDeals: Nike Duffel Bag for $24.50!
  
https://t.co/9tFtJZsynk https://t.co/vJZ1uLyWCv",337450924,Terence Brando,State of Depression,1771,1457,94048,1974,False
7955,Thu Dec 13 02:57:54 +0000 2018,1073049342095831040,RT @brkicks: .@KyrieIrving will wear the player exclusive Nike Kyrie 5 “Neon Blends” tonight against the Wizards. https://t.co/sKXv4JyLZA,922670371203141632,Jay Ruiz♏️,"Crystal City, TX",342,437,2157,3987,False
7956,Thu Dec 13 02:57:56 +0000 2018,1073049350790672385,"Jua sempre me diz, use nike ou nao use nada.",989514469578625024,😈 ᴀ.ᴋ.ᴀ ɢᴜsᴛʀᴇᴠᴀ 😈,"Madureira, Rio de Janeiro",102,90,643,468,False
7957,Thu Dec 13 02:57:59 +0000 2018,1073049363625082880,RT @AndruEdwards: Our #AppleWatch Series 4 @Nike+ Edition #giveaway is live! Go get it! https://t.co/2FTxDw2UkX 🙌⌚️ https://t.co/OJ5Txzi68P,360453099,Rene Barba,"California, USA",101,349,6958,6072,False
7958,Thu Dec 13 02:58:00 +0000 2018,1073049368943575040,"RT @jasonsanchez163: @caamano_william Amigo también creo que a sabiendas de esta pelota Nike pesa menos , no sé práctico los penales . Incr…",872805381516472320,William Caamaño DT,Barranquilla ,1711,1307,8570,5824,False
7959,Thu Dec 13 02:58:01 +0000 2018,1073049373590937600,RT @DGrant_03: Turn me up Nike🤐❗️ @nike_sibande https://t.co/foZheSb2ur,2186646373,TYHEED MILLER,"Dayton, OH",722,775,11734,8057,False
7960,Thu Dec 13 02:58:02 +0000 2018,1073049377231552514,@Nike look at the fantastic job you did with putting your logo on packages now. Looks tampered w/ to me (just scrap… https://t.co/ItaRX9Zd6O,196842469,Entrepreneur E,Sneaker Rehab,227,390,40190,239,False
7961,Thu Dec 13 02:58:05 +0000 2018,1073049388795064320,"RT @dropssupreme: ENTER IN A NEW FREE GIVEAWAY 🔥

➡️ follow @solezeroio + @dropssupreme 
➡️ RETWEET + LIKE this post

To try to win a free…",3016046912,Ayrton Villacorte,"Las Vegas, NV",21,80,254,172,False
7962,Thu Dec 13 02:58:05 +0000 2018,1073049390162558977,RT @MsFaith1649: Nike Air Max Plus or Nike Air Max 97🤷🏾‍♀️#Decisions,1073019940519714816,__Humble1,,17,133,13,2,False
7963,Thu Dec 13 02:58:05 +0000 2018,1073049391156613123,RT @HaitianxDoll: Thank you God for my strength. #Blessed #AndOne #fastbreak #nike #Basketball #collegebasketball https://t.co/n16O3y4noh,2498378584,$weatergod,901,862,259,3718,6130,False
7964,Thu Dec 13 02:58:06 +0000 2018,1073049395116077056,"RT @BR_NBA: Nike x NBA announce new ""Earned"" edition uniforms for all 16 teams who made the 2018 Playoffs https://t.co/VphtMzPCgg",2980788784,Spence,"Alpharetta, GA",932,529,2621,4580,False
7965,Thu Dec 13 02:58:08 +0000 2018,1073049402908893184,🔥🔥🔥,853462180632469504,Boosh🤙,Where I Belong,52,88,548,319,False
7966,Thu Dec 13 02:58:09 +0000 2018,1073049407824773125,NIKE Men's Air Zoom Sertig 16 Hiking Boot Shoes https://t.co/sRem8tEyWd,3007312628,Seth,Clifton,347,2,2584486,5,False
7967,Thu Dec 13 02:58:16 +0000 2018,1073049434139709440,"RT @GetOnSwag: NIKE AIR JORDAN 1 BHM “Equality” for Black History Month

[JHOPE  BTS 181212 2018MAMA MAMA in JAPAN  제이홉   방탄소년단] https://t.…",319516937,sharyl ♡,Bangtan Dorm | 🇭🇰🇨🇦,535,934,17706,15521,False
7968,Thu Dec 13 02:58:19 +0000 2018,1073049446773071872,Plus!,1073019940519714816,__Humble1,,17,133,13,2,False
7969,Thu Dec 13 02:58:19 +0000 2018,1073049447087697920,"RT @JasonKirkSBN: 1. These are good
2. lolololol the Giants https://t.co/EkjaP7tSdB",121314539,tim,Chicago,103,857,3433,2478,False
7970,Thu Dec 13 02:58:20 +0000 2018,1073049451143417856,"@NFLRT You guys have featured my work before, figured you'd like these, too: https://t.co/QLdEvlzopU",243369474,Jesse Alkire,"Chicago, IL",1280,233,1444,5657,False
